MovieID,UserID,Rating
42,1093038,3
126,1817781,4
235,356020,4
243,1824459,5
171,1876520,1
48,2329945,4
136,394895,4
3,2541385,5
249,1716672,3
51,595778,3
118,1523671,3
77,2038260,3
191,1024768,5
247,2421781,5
186,2334642,4
227,1414487,3
239,1573228,2
134,682944,5
181,2550506,3
90,2531844,4
179,280542,3
174,398679,4
136,1576111,4
185,1362105,5
250,727257,4
112,171232,5
80,1202969,4
46,1379339,5
120,357661,3
115,1849300,1
132,102619,3
178,1027938,5
230,2092370,1
31,1810141,3
113,208563,5
3,1727232,2
250,1976520,4
129,2032388,4
250,1270197,4
41,2639221,4
109,2135554,5
144,1954578,3
47,1911919,3
42,1967224,3
229,255324,4
106,1604238,2
218,732936,3
130,966211,2
123,2406400,2
51,1839424,5
52,12475,4
136,169963,3
48,130643,4
92,2537543,5
191,532653,3
206,166980,4
134,1881482,3
46,1093362,4
66,510521,3
69,1640334,5
133,2363687,5
79,2596944,5
76,537616,5
1,1747200,3
162,2484755,3
225,2332887,3
129,1024992,4
28,1949234,3
13,41068,3
235,424460,3
37,2077352,5
177,157999,5
226,675283,4
44,1746378,4
5,1050741,4
108,157667,3
21,2064399,3
26,325746,4
83,1913095,4
111,1267315,4
214,91893,5
61,551810,4
9,594738,3
221,2053104,4
38,1664010,5
247,1983102,3
4,2349719,3
193,2258640,5
238,371954,4
201,1273852,4
48,1917376,5
149,524061,4
77,576990,1
138,2295478,3
33,314418,3
206,1267229,5
23,1927855,4
173,937614,3
104,1508444,3
163,2435727,4
124,1061453,5
168,499257,1
213,9601,3
208,1975681,5
68,1135068,3
98,1735265,3
179,219746,4
131,2297136,1
96,999124,5
4,1288228,3
89,1197722,5
218,2350917,4
99,2099780,1
170,1241893,5
123,888966,5
30,2256731,4
175,1637213,4
4,1503082,4
221,2514777,1
171,2489545,3
105,1743210,5
153,1117314,4
198,1460083,2
20,1364543,1
38,432130,5
54,1298511,1
7,1207628,3
79,2635943,5
39,2118083,3
240,2491745,3
227,933819,3
217,2300888,5
149,1086481,1
72,1131658,1
27,336501,4
126,1782110,3
143,2555614,5
166,715542,5
74,773432,5
43,2546574,3
7,54283,4
61,1872986,5
95,1106280,4
20,2156708,1
45,1604357,4
240,2462372,4
241,722591,5
108,929477,2
68,2627190,3
13,2473451,5
212,685565,5
83,279635,4
86,1287593,5
151,2569445,4
140,260103,5
165,1301158,4
241,1093671,4
229,2212895,4
167,2456975,3
84,2534061,1
225,376407,5
184,1222518,3
197,364399,4
16,1232800,4
228,404845,4
144,1399294,3
245,28864,2
200,2457720,4
84,510820,5
248,204467,4
140,2607155,1
69,987662,3
194,1382510,4
229,2490545,4
33,2510759,5
16,872221,5
103,1357072,4
180,1438031,1
189,2606799,2
173,2496042,5
207,478558,4
124,2489495,5
247,1011070,4
147,716173,4
204,1681098,4
78,487754,3
41,651576,3
187,933104,3
235,798296,1
103,1567970,3
156,1153562,4
247,1792720,5
144,417746,5
107,1872532,3
97,2451590,3
20,1747640,3
187,211233,5
97,2182671,5
240,632908,2
146,2356793,5
139,210601,4
207,2238991,5
88,1469231,5
68,2423640,4
66,2501461,3
199,305344,1
110,2481156,3
142,427101,4
160,2226525,4
145,593005,3
120,916526,3
135,109230,4
223,2313383,5
26,1183823,5
222,1888060,3
28,727272,3
16,751320,3
150,1403217,2
113,2001533,3
114,1590854,3
68,2147527,2
166,1799922,3
73,1803891,4
53,1450484,3
121,1724806,4
180,650911,3
7,1901805,3
200,1837202,4
24,1126082,5
230,2229269,1
132,296820,5
173,588280,1
231,247234,3
20,836625,4
60,1603022,4
139,1674251,3
189,2116875,5
122,2296592,4
101,226988,3
116,2479307,1
178,557578,5
199,2302651,4
157,1777847,4
117,2212534,3
88,2239213,2
195,1861484,3
213,2500032,3
237,644104,5
187,2406838,5
75,868971,1
123,1775927,4
231,686897,4
207,1452669,3
9,2160334,5
95,512541,5
182,1480821,3
245,1123449,4
57,2522757,4
221,240923,3
198,672566,4
239,1839352,3
135,623983,3
215,980292,3
226,1671555,3
184,2158747,2
9,2645977,3
73,2394671,3
69,1058555,4
138,896254,3
51,1388085,4
51,1695436,4
94,1654507,5
156,1776150,4
103,962300,3
119,227799,2
91,1717979,1
227,2015048,5
166,555528,2
53,1929056,4
61,2018894,4
158,854861,5
222,935344,3
34,507873,4
158,707558,5
13,1211291,3
143,2524211,4
157,510520,4
137,10679,3
70,369036,4
87,501494,4
101,515493,3
228,2549200,4
112,986657,4
218,2056022,2
126,1256045,4
48,1420268,3
67,2313917,4
150,700024,2
229,2286016,4
190,69979,3
244,1416948,3
210,1698451,3
122,997164,5
197,747667,5
107,2469669,2
170,1262782,5
144,2518881,5
19,1426157,5
207,1758047,4
191,336847,4
163,2638601,1
92,2577467,4
13,113466,4
96,2448475,4
169,2370037,5
242,1576186,5
235,1559865,4
87,2013808,4
146,191911,2
106,1847632,3
147,1237384,4
83,71402,3
151,1934428,5
145,363821,3
16,2305404,4
203,299442,5
77,1806515,3
216,1005185,5
214,1406101,4
215,2118461,5
70,713326,3
226,1801368,4
22,2157060,1
190,1516936,5
168,1623840,3
119,1548363,3
75,1122200,4
61,2125368,4
96,1229664,2
167,387418,2
176,1640627,3
58,2061647,3
109,177134,3
221,791291,4
176,1556617,1
156,179479,5
246,397212,1
226,1151192,1
60,625957,4
133,258627,3
222,835353,4
159,873478,4
50,1114342,3
45,99939,3
75,1663782,4
218,356615,3
10,516240,5
124,55125,5
176,1148740,3
86,2295442,5
44,1108235,3
134,1257336,5
31,2077051,5
42,1461435,1
7,1589301,4
124,2198129,3
224,2315742,4
222,809298,4
185,692835,5
73,685113,3
68,1257643,3
199,1132434,4
107,1399796,1
123,2330786,5
79,1930140,4
7,1639792,1
53,10779,3
247,1515355,4
56,1352747,4
2,1582022,4
95,197031,4
127,1186427,5
68,255075,4
15,1583566,3
247,589079,1
7,164647,3
250,2341041,1
69,756826,4
233,998236,4
189,1475735,3
129,222960,1
133,416496,3
67,762626,4
249,569118,4
90,2282041,5
149,1002509,2
205,810490,4
6,2443863,3
45,1496806,3
125,1757216,4
137,112549,3
187,460460,4
45,2238060,5
158,548226,3
236,1196799,4
194,153392,4
11,966363,3
136,2583823,4
126,583837,3
55,1301032,5
50,1769615,2
221,1214360,3
201,2624513,3
61,1274261,3
78,1617185,3
125,1329728,4
186,912738,3
158,539480,4
220,1988192,4
219,1193228,3
216,1594074,4
63,893737,4
132,743178,4
188,1205647,4
90,1485660,3
24,1370202,3
85,2114521,5
134,2446246,3
12,783797,4
156,927917,3
74,1431818,5
76,2089831,4
186,2115919,5
179,1331300,5
9,559886,2
228,347778,4
160,221025,4
67,1635449,3
208,1744889,4
219,543981,3
122,2360117,3
83,1907667,3
94,247794,3
157,461110,3
150,705603,4
22,409415,3
115,489613,3
11,305197,3
213,295983,3
196,440723,3
28,567279,2
29,896780,3
16,2127722,1
77,1606064,3
63,2088663,3
204,2343417,3
241,2080855,4
229,931005,2
223,1216387,1
90,1213587,4
99,2551641,2
84,403531,5
190,2459774,1
74,1821073,3
90,1810235,4
11,1735827,4
32,1977959,2
133,298900,3
205,2541863,3
202,47411,4
20,2645579,3
73,2063030,2
181,1998055,2
225,1691201,1
80,396576,3
127,1532735,3
25,922922,3
247,2217731,3
250,200255,3
24,1105843,3
61,530995,3
12,2608552,4
225,1518964,1
127,1486253,4
224,1197928,4
115,1794276,1
21,2268573,2
223,2191844,5
194,507921,3
105,1455234,4
93,1810944,2
151,1488926,2
112,1684328,2
44,1888772,2
117,947651,1
233,122431,3
206,2030523,4
59,262411,4
185,205247,4
183,1173459,3
182,599628,2
173,1989649,3
232,141745,1
168,125296,3
46,875796,3
13,405837,3
241,1095930,3
208,1645535,3
108,39526,4
33,1618191,1
47,809943,2
62,1776306,1
171,2245510,3
218,2509588,4
219,1279939,5
143,1673185,2
171,1165045,4
72,1181550,3
112,1227322,1
50,916348,2
95,257071,4
124,2574940,5
107,1752827,2
61,2220209,3
183,1551042,3
55,1348335,3
118,429680,4
108,495813,2
13,665953,3
158,1580481,3
70,2302786,3
6,1366054,3
201,1843132,3
177,1332388,2
104,1154813,3
130,2302850,4
151,786312,3
172,1509566,3
131,8158,3
100,1015558,3
183,1203779,4
234,1189269,5
34,2266083,3
2,73103,2
73,649969,5
245,1321396,3
183,2364099,4
28,2009204,3
166,1452198,3
121,977798,4
65,2119007,2
206,1602973,2
243,1663295,2
74,116390,3
208,566819,2
147,2399376,2
149,1932377,3
86,848193,4
133,31835,4
59,915182,4
76,423540,4
192,1906860,3
121,273945,4
223,2117038,5
10,1427332,2
114,2429724,4
87,2495584,5
243,819314,1
209,831988,3
134,355653,5
150,1066926,2
179,2638586,4
59,158197,2
41,1898907,4
129,544147,5
132,1018901,3
190,1226844,4
134,717542,2
166,1979202,5
233,680329,4
83,556776,2
79,294908,4
178,108442,4
237,819103,4
109,2350908,3
43,2597964,4
144,509671,2
45,1757738,3
99,1001129,3
18,641144,2
181,1773507,2
83,1820960,2
30,2481642,2
24,2077104,4
222,706198,3
109,1690251,2
228,631747,2
88,565589,4
34,257294,3
210,2561713,3
170,688908,3
69,938934,3
185,1250138,3
81,1354909,4
87,937784,3
46,2640550,2
54,1032694,3
72,2001861,3
220,419599,1
196,168837,3
87,1620201,3
249,65493,3
91,712297,3
154,14642,3
186,1631433,2
58,253462,3
76,1898431,4
227,727242,1
114,49585,2
123,1309839,3
84,1166310,3
216,883478,2
240,1928597,3
30,2538248,3
98,1539697,3
57,52029,2
224,502767,3
145,1519723,2
220,884944,2
87,1725009,3
221,1693122,2
107,882429,3
18,1998824,4
155,2397914,2
211,235789,4
164,1527407,4
189,627975,4
76,1607940,3
70,2598046,1
209,2371384,3
136,1486225,3
134,739148,3
223,2064252,2
192,2171718,3
34,1582794,2
28,507378,5
163,1251664,2
81,1991674,1
49,1015529,3
185,169311,3
147,1328954,2
163,1792741,1
176,1546749,1
185,1314869,4
43,607904,5
127,1144771,3
19,1698546,4
161,1267783,3
238,2322224,2
45,1255703,1
160,574499,4
40,967190,4
149,2004274,2
81,1130133,3
185,1628552,3
161,1739393,3
105,796389,4
240,582730,5
139,395483,3
189,333986,3
24,236574,1
23,735078,4
180,2048858,3
175,769929,3
224,2237185,4
3,1849541,3
127,677885,3
63,1166912,2
227,84266,4
202,1265054,2
125,1412898,3
56,974823,2
185,579391,2
166,1819353,4
26,1833412,3
175,1718527,4
135,84721,2
147,2014204,5
53,382316,3
226,102919,3
186,2391686,3
166,1656149,2
209,2034955,2
247,1755371,4
155,1389360,4
165,2439493,1
86,2081709,5
206,1694373,3
216,860246,2
60,1987049,4
14,710385,3
162,44887,2
182,1034714,1
106,1152930,4
3,2602696,5
241,236624,4
93,458471,4
149,1147370,3
235,551743,3
150,1134379,3
139,1656895,2
158,338416,2
203,1626620,3
131,969879,2
153,728341,1
12,124121,3
163,968251,5
113,731321,3
147,110472,4
31,1826163,2
193,54256,3
228,314044,3
3,2026703,2
112,72541,2
58,341802,2
208,276490,4
118,523416,4
18,871698,4
248,883512,2
147,1709347,1
105,612656,5
212,1558516,4
56,2361804,2
58,641643,3
193,896927,4
134,2406406,2
106,1430108,3
1,290700,4
43,1229969,2
135,1641213,4
160,2145781,4
226,492714,2
44,460092,3
113,2204991,3
182,498214,2
232,1875140,3
158,2536712,2
133,1767421,2
140,304384,1
42,2175611,3
17,135973,4
85,2474624,3
30,522520,4
9,2373402,1
188,1043979,1
60,2576843,3
49,981600,3
100,265499,5
45,1130061,4
16,2313950,3
184,525679,3
10,2612172,3
143,684876,1
168,2636378,4
56,556429,3
53,2578541,4
206,391201,1
96,2155681,1
94,141876,3
104,2389367,2
119,828444,3
104,326804,1
113,858574,4
179,1473980,4
214,2488357,3
45,136854,4
210,1300020,1
85,1990611,4
55,10192,1
52,781670,2
23,723486,2
65,1915462,4
22,2362591,2
154,873447,3
211,2446979,5
40,598699,3
175,1887657,3
40,2040859,1
125,1115567,5
146,2264426,2
197,678212,3
160,1471523,1
244,1784430,3
106,1991118,3
120,2158444,3
243,258337,3
115,465558,4
27,1329779,2
243,2525160,5
29,2091736,3
206,847536,4
9,1110156,2
121,1412189,3
176,613438,3
42,1343377,3
214,935732,4
60,1784645,2
164,646634,2
222,223526,5
74,1252521,4
3,878633,3
118,1268699,3
27,1436357,3
122,496267,5
24,1114362,2
58,297809,3
210,757456,4
165,260255,5
190,1594788,1
158,1494429,3
179,433426,2
203,1934643,1
228,2567140,2
138,290483,4
16,2333602,4
170,2591759,2
79,1774452,3
30,2618515,3
39,1364878,3
100,2460268,2
112,1575323,3
10,2579734,1
200,568177,3
153,1089356,2
214,1119113,3
176,1846965,3
192,1230535,1
150,1903324,1
248,1087416,5
6,734773,3
246,1588604,2
250,447836,3
75,1004379,4
232,731823,3
22,865920,3
41,1147641,1
115,1806446,3
136,2332765,4
30,875723,4
126,229950,2
57,593799,3
41,1501943,4
193,1091873,3
56,154131,3
49,1732585,4
105,2248080,3
49,1125150,2
74,2604566,4
173,1986034,3
161,1815588,3
82,428653,5
31,2645476,4
4,804482,4
38,1322233,4
149,1592339,1
207,1242529,2
92,960776,2
190,103781,2
45,1401233,4
81,406359,2
133,1243460,4
38,1154952,4
92,1161256,3
171,596995,2
185,597626,4
190,1158822,3
69,2457095,1
237,115761,2
21,1184861,3
20,2224061,3
60,1644089,1
88,2095697,5
18,321089,3
250,85747,3
198,548053,3
172,2627800,2
195,1876520,1
28,1396967,4
148,2320808,1
67,1750102,3
23,881355,3
114,775439,3
160,101635,5
239,1105029,3
94,1974604,4
213,61884,5
119,1383691,2
8,1365379,4
208,2369316,4
94,378364,2
93,2398923,2
155,979548,4
63,1333759,5
206,133289,3
222,1392168,3
73,605299,5
105,1987727,3
100,1355647,3
2,924576,3
18,2344985,5
56,107776,2
58,1638162,4
104,370466,5
108,735560,5
135,2051278,5
203,1244345,3
9,596620,1
121,2253829,4
144,363881,1
81,681587,3
120,760481,2
174,1844442,3
31,1475475,4
93,1167536,3
156,838669,4
195,1368684,3
5,450111,3
233,1732840,2
122,270174,3
210,1478444,2
239,721369,3
163,2338157,1
105,806443,4
92,39809,5
15,1500112,2
7,1106241,1
81,91701,3
249,568333,3
103,1915568,4
24,598584,5
53,2008504,3
51,1583631,4
65,2029979,1
99,184705,3
45,2181309,3
1,630008,5
139,1783039,2
117,2585812,2
120,2316337,4
179,2285986,2
201,1725868,4
214,261611,4
27,799442,4
126,290360,3
21,1270812,4
128,520473,3
79,341649,2
206,1561857,3
78,2366229,3
68,1517632,4
137,1207251,3
164,2456613,3
224,2551266,3
249,1914553,3
87,816213,2
39,860520,3
45,1530748,4
218,797951,4
199,275433,2
12,1781198,4
65,750324,5
87,993544,3
237,506372,4
72,2341852,4
185,2618927,1
132,1256752,5
118,2051681,4
28,639089,3
148,259431,3
88,1711975,3
67,201242,5
146,1298629,4
220,1830000,1
124,1463254,3
35,2083367,3
39,729527,3
94,581952,4
199,1250989,3
19,1989573,4
209,1069105,2
35,361886,1
164,1969285,3
198,1495111,4
184,1032529,2
130,2038225,4
147,1951709,4
25,998185,3
141,623496,3
67,1984022,3
7,517176,2
106,3998,4
83,422485,3
161,157667,3
158,2141136,2
39,1750007,3
23,201783,3
242,691775,4
155,2159883,5
77,1164546,1
244,910339,3
125,1072072,3
243,1478134,4
140,2383662,2
169,1071510,3
220,1527676,2
183,1500014,4
96,1526244,3
55,510834,4
7,2442646,3
8,315912,3
15,1072312,2
89,307177,5
66,1664010,5
15,1438291,4
156,630835,3
139,1902838,1
200,2296108,3
73,296452,1
24,2442353,3
103,66717,4
173,2238450,3
136,1114084,2
129,1617721,3
208,1737529,2
221,2374782,4
82,1865214,4
171,2135073,4
60,1365750,3
188,1198528,3
163,1800701,3
131,2259174,4
159,2360851,3
82,1025008,4
167,66352,4
22,576990,1
34,1181609,3
176,1806193,4
31,1995052,2
81,406841,1
123,332300,1
9,1521272,2
156,1410312,3
247,1010516,5
239,1480932,2
174,2267077,2
106,1658868,4
165,2264751,5
238,1731888,3
215,1818447,3
76,2282493,4
206,1811688,4
49,1788823,3
160,1510915,2
95,553817,2
193,455024,3
135,1984604,1
86,1044269,2
117,1627297,4
59,2263041,1
168,2250305,1
243,1725470,2
45,2018908,2
50,1138840,3
234,1232675,3
144,877394,4
211,499225,1
235,562811,2
213,1347916,3
23,1394012,1
26,1312635,1
141,851111,3
213,2382338,4
52,873713,1
137,1968862,3
4,285330,1
154,521081,2
81,2337634,2
190,1606186,3
229,2189452,1
221,1505732,4
69,1925327,5
193,656323,3
221,1765896,2
160,2442177,2
57,192947,2
116,2245245,4
130,2648885,3
176,1117152,5
114,2061879,5
98,580056,3
191,256033,4
209,965050,2
138,2050529,5
107,920168,3
175,10574,2
250,2475544,2
157,279966,3
216,1942793,5
139,1143068,4
102,1553153,4
165,1535022,4
84,2618075,3
243,211022,4
151,1908871,3
139,2080549,4
43,1298511,3
173,2617185,3
42,2016667,4
133,1201884,3
108,2199355,3
67,795380,3
81,1527392,1
41,1181943,3
50,1935592,5
81,1751563,3
129,525071,3
158,2098138,3
46,2578414,3
21,684531,2
59,1248506,2
41,2522005,4
91,504865,2
193,1516199,5
202,2198341,3
129,2011043,3
109,1704223,1
86,436023,3
207,1493030,2
163,1718526,3
202,2100306,3
25,2647888,2
222,1132203,3
143,2607300,3
88,71594,3
240,1399457,5
100,782075,5
223,1433720,2
88,1833119,3
68,1458094,4
117,442276,4
41,248904,3
208,2290732,3
215,973487,2
25,1002943,3
173,1094019,4
230,952063,3
218,109285,2
188,68769,5
73,266652,1
124,2239922,2
206,10374,4
183,417898,3
3,370641,3
188,1187026,3
203,1251017,3
223,1642237,2
250,2627190,3
1,2264371,3
106,773416,2
25,3321,1
119,853135,1
216,2187654,3
185,567875,1
78,1697865,3
57,1421402,3
237,2404682,5
11,1772901,3
156,825819,3
38,2447051,4
43,1974302,2
243,2056368,3
192,2317854,4
100,403769,3
36,1306348,3
92,1339740,3
167,1835613,5
88,2170242,3
9,21386,3
208,2036973,3
33,896854,3
214,1786048,1
131,2186820,2
58,1933788,4
199,2071037,4
124,2534061,1
15,1188144,5
103,1626711,2
6,186728,4
82,438340,2
133,294112,5
204,849580,4
143,1900445,2
4,2370241,4
250,2519299,3
190,461371,3
197,115821,3
243,2284890,3
238,2484673,5
63,1133611,3
165,1011282,3
221,1278807,3
181,1787418,3
127,522710,3
75,2222062,2
118,2147223,5
189,313561,4
212,386947,3
149,2282510,3
192,2238629,2
18,253275,5
1,920065,1
155,1279660,2
67,2215647,2
172,1128645,3
230,218859,2
93,45392,3
210,1139131,3
220,2151148,3
53,408457,2
49,1687562,4
137,1954061,3
63,1518081,1
140,1851346,4
204,1411055,3
83,2544967,3
32,831144,2
81,2461835,4
170,1769206,2
63,1615335,4
204,1573566,4
41,851330,3
164,1996328,3
158,1399783,3
84,516276,3
175,1416034,2
81,986794,3
219,1399890,2
199,475368,3
37,2496512,5
218,2105130,4
7,716173,4
213,1301243,2
113,2003244,3
205,239825,3
145,1539884,1
181,1265711,4
133,1299887,4
148,1941862,3
234,798296,1
218,1233091,3
237,1671521,1
20,621880,3
30,2126942,5
239,135932,3
134,1015663,2
152,1291392,4
150,504620,1
23,16272,2
179,2267322,3
135,1531342,5
78,2390588,2
209,274652,4
151,589962,2
4,728385,3
79,1428050,4
159,1647347,4
7,1812382,3
231,2401136,3
200,452121,3
145,431116,4
210,962164,2
120,1276397,2
173,729150,4
164,1467105,3
188,1992205,4
180,1562968,3
205,321138,3
146,1191002,4
236,2482256,2
85,967817,2
217,2258179,5
188,303917,2
115,1778599,3
225,1250260,4
205,1455293,2
123,2283374,2
79,2532321,2
31,819673,3
128,1262848,3
88,1458814,4
184,151153,4
20,1114617,3
81,1060794,3
15,1538904,3
41,1042317,2
100,864362,5
115,577849,3
97,2509631,4
51,663880,3
197,2622230,3
111,2263064,2
177,2325588,4
119,969304,2
144,1299727,3
121,406948,3
141,2115145,1
145,1181558,4
250,1675194,4
79,305344,1
195,2538506,2
37,1706645,3
97,199695,3
89,769653,3
232,203576,2
52,80548,2
200,1560099,5
21,2032784,1
157,1892467,4
38,2342016,3
152,744757,3
128,2226525,3
163,1777167,3
35,635056,1
67,1978089,3
224,1410965,3
13,2099446,3
141,1403217,3
130,2566950,2
231,1961716,3
220,994862,3
20,282654,1
35,55339,4
202,53694,2
108,689488,3
130,8815,5
63,1374832,3
246,1144671,5
187,1198632,3
29,1028986,4
82,478815,3
215,2439696,3
22,1823851,3
124,763949,4
218,2267735,1
70,1065598,3
48,803298,1
172,799300,4
136,1724806,3
234,749352,3
85,1334683,3
161,8579,3
172,296557,2
57,241460,4
166,785329,3
244,1706720,4
230,1206803,3
97,2377128,4
80,2483744,3
95,1200479,2
142,1096082,4
141,58863,2
109,447759,5
70,466517,1
149,1988735,2
135,2519048,4
150,2415199,3
40,1700597,3
131,1653637,3
235,2580792,3
138,1322996,1
173,371382,4
19,1969716,4
100,2089308,4
151,320187,2
18,1859908,2
131,2533873,2
121,230211,5
149,1162706,4
65,1838526,3
52,2013504,3
39,2473986,4
97,2396765,4
162,1203681,1
209,1426049,4
17,2187706,3
222,1911337,1
175,864647,5
250,530000,4
238,1376627,4
64,263571,3
38,674927,3
135,2130142,3
230,1058420,3
21,1557206,4
188,390543,2
70,2029744,3
82,1668649,5
156,620741,3
29,96463,3
230,740929,2
67,1497344,4
196,73693,4
125,2112235,2
154,2388628,2
175,2160334,2
239,1465116,5
213,1040572,3
163,1996688,3
151,1902400,5
103,2227806,4
1,1630882,4
167,1983938,3
21,558720,4
46,1565175,4
73,1615957,3
113,1783789,2
52,927849,4
235,2005241,4
120,1465917,4
206,2098983,4
81,1898861,4
10,980292,3
175,2054115,5
38,2158747,2
59,1152594,3
78,1010964,5
133,12812,3
249,1269373,3
186,1778238,3
186,1592816,3
36,490057,5
38,752642,1
70,282887,2
15,1507887,3
148,1075444,3
89,2035541,2
85,1214125,3
25,922812,1
133,2429174,4
108,2229666,3
13,697054,3
204,1840498,3
26,555528,1
86,1756620,1
10,1677833,4
226,626740,3
128,2090917,3
68,2305400,1
203,2481504,3
173,452257,5
76,1865314,5
184,1435722,5
140,1071403,3
16,2610423,2
237,688057,3
133,960266,2
64,753480,3
63,1123394,1
120,2485642,4
227,2237907,2
112,2229960,2
227,2479648,3
91,2021291,4
72,2332377,3
122,190037,4
147,2028737,3
69,2086784,1
231,642612,3
164,2444052,3
154,397001,3
128,2056022,2
181,201405,1
241,400440,4
130,1522957,3
122,2263985,2
9,1148500,3
186,879028,5
58,2311775,4
47,1615850,1
18,1607467,2
57,262247,3
102,732863,1
233,2322277,3
69,2352698,4
216,940885,4
70,667354,1
101,2499884,2
195,325073,2
225,2064995,1
56,2518678,3
241,1425157,2
199,2580353,2
190,1000596,2
4,2627895,2
245,1413573,3
116,389985,3
48,973622,3
129,1760492,3
99,1034831,4
52,1578807,2
154,1110428,3
205,450490,4
250,310887,4
159,1107217,5
44,1439882,1
194,183674,4
208,2564796,3
37,801679,5
216,2393478,1
109,268719,3
48,315561,3
9,2313730,2
134,733746,3
56,117959,5
49,1729518,5
84,1622462,3
215,2545730,2
18,2552618,4
33,1328243,3
213,2062480,3
108,1213114,3
14,1234567,2
168,703577,3
193,953110,3
197,538178,2
247,622453,1
234,2220732,3
149,1866323,1
72,1940150,3
249,1930954,3
47,2055183,4
26,78922,5
1,1038880,3
125,1943930,5
174,2060126,2
57,777916,2
106,648596,2
192,2570212,2
108,96133,3
136,1658,2
152,1879437,4
35,1221473,1
167,1018033,2
72,2459709,3
1,1383642,4
208,440956,4
128,1706873,3
157,1415903,3
111,2118461,4
91,1935388,5
95,2157060,4
224,798262,4
96,2412801,3
64,1184498,3
209,1401726,3
76,2555666,4
65,235208,3
168,2351402,2
48,2197074,5
210,1538953,2
250,2598035,2
188,202623,4
120,920901,4
236,2201375,3
54,2063172,3
29,742873,2
79,387418,3
14,366318,4
170,1622397,2
21,632384,3
217,2258880,3
179,1032407,4
232,1351112,3
109,2241408,2
157,836945,4
233,480612,3
226,2006360,3
42,1825371,1
97,791775,4
107,878576,3
69,2176953,5
52,1334853,1
184,1114324,3
28,871651,3
243,935459,3
61,2220472,2
57,539310,3
153,1436668,3
61,1043112,1
45,1633365,4
24,714368,4
153,2040484,3
3,361327,3
160,1486911,3
194,1594164,4
57,1668233,3
137,1145981,4
195,1932594,2
242,1050310,2
108,1928698,3
232,1114342,4
136,1102498,3
116,1977069,5
181,958687,2
59,356615,2
241,1061195,4
69,145873,4
163,158607,3
154,700490,3
234,276676,3
205,2642683,2
73,2234943,2
187,1765047,4
85,1732553,3
55,323253,3
207,2103116,2
185,408645,3
181,1663888,2
159,983097,2
125,1461435,1
158,1450883,3
12,2179596,4
22,554424,4
168,584100,3
61,1576227,5
142,2609187,4
216,238703,2
190,941545,3
8,2124351,3
242,1602153,3
161,1634893,3
105,2252482,5
32,983674,5
55,1099833,3
97,2197555,5
144,2047577,4
235,1048069,4
3,1037245,4
5,2311867,3
33,151004,2
230,1709177,3
113,378732,2
72,642384,5
233,522878,3
155,2461201,4
114,442963,3
245,351328,3
121,1639792,1
48,968784,2
213,2086749,3
15,2442597,3
39,1420020,2
71,57633,2
157,339888,3
161,2524404,3
82,2613105,3
189,2143500,2
206,1804811,3
166,2552963,3
228,1674931,3
220,1865100,4
67,1290593,4
215,1996717,2
5,428657,4
71,1207465,4
173,1193948,3
81,448879,2
166,1116370,4
39,779492,2
187,1002509,4
87,206222,3
222,800584,4
140,326502,4
79,1342311,3
225,1556692,1
79,2151662,3
33,1807053,3
190,286434,2
37,1737176,3
33,923631,2
99,2152310,3
138,2106644,4
202,2139083,3
62,2238060,2
91,1944505,2
171,1483838,5
197,1513088,3
14,940778,3
104,292335,2
29,1707198,2
187,1852040,2
26,1895507,4
114,2494411,2
59,1228568,5
55,117051,3
75,710666,3
214,2300465,3
48,253483,3
140,998608,2
192,1814448,3
103,1144740,5
113,1772737,3
46,1612901,2
116,1973527,3
147,515436,1
191,1437043,2
194,905156,3
238,629389,2
157,334847,4
70,381358,3
248,300136,1
51,1275790,3
192,676275,3
242,2092745,1
192,1092812,5
111,1357209,3
73,1691484,3
3,1420080,1
139,555962,3
126,1908523,5
97,285174,4
179,1580917,3
188,1321253,4
71,412805,3
180,1877590,4
242,303969,1
117,969948,1
169,471831,5
128,1362044,2
174,1685548,2
190,2604057,4
15,415813,3
54,598850,4
70,1533807,2
227,583086,2
30,2419258,2
68,2207031,4
73,1983863,2
185,188613,2
165,1524484,3
192,504401,3
92,953604,2
89,374741,4
213,1283745,3
20,2521955,4
125,1058034,4
149,2263378,3
79,1565986,5
180,88433,4
83,320177,2
17,179167,3
129,301019,4
181,2492695,3
75,1685871,5
43,245404,3
217,2087152,4
98,2578436,3
43,568523,4
42,94429,5
194,2513621,3
77,633738,2
219,829326,5
180,2433426,5
102,395100,4
222,160977,4
150,1089917,5
151,1126767,4
139,699878,5
62,568620,4
4,754781,4
11,2209931,5
145,2568270,5
141,2625420,2
228,1744006,4
44,1694477,4
246,859350,3
236,755344,3
215,10839,3
202,1650301,2
87,2312349,3
26,2026560,5
146,2637831,3
248,1711125,4
241,1939674,5
245,2004175,4
54,1328354,4
66,2275792,4
106,1030986,4
205,2324066,4
196,360830,4
191,1079731,5
159,769887,4
250,222153,3
151,366193,4
123,312110,4
233,1611849,5
216,387693,3
136,2502251,3
136,1771516,3
20,163830,3
106,2415876,3
59,1392206,4
95,1277391,1
3,2552504,4
218,533405,5
227,1743136,3
49,200255,5
239,1977651,4
187,2201224,5
134,224358,5
211,1084889,4
110,1552692,4
94,1499502,4
50,674169,5
225,1968074,4
5,847322,4
43,1734105,3
179,2397231,4
91,303948,3
35,709749,4
131,353494,3
190,427561,3
246,1061692,3
